model_name,text_detection,text_recognition,preprocessing_steps,item_accuracy,char_accuracy,inference_time,average_type_textType1,average_region_bottom,average_length_short,average_length_long,average_length_medium,average_size_medium,average_normalized_levenshtein,average_bleu_score,average_rouge_rouge-1,average_rouge_rouge-2,average_rouge_rouge-l
easyocr,CRAFT,CRNN (CNN + BiLSTM + CTC),binarization,0.3918918918918919,0.7108433734939759,2.0907914638519287,0.6206896551724138,0.6206896551724138,0.6666666666666666,0.5,0.5714285714285714,0.6206896551724138,0.7071428571428571,0.3498891933086343,0.6086956471781139,0.3129251650701097,0.5942028935549256
easyocr,CRAFT,CRNN (CNN + BiLSTM + CTC),denoising,0.527027027027027,0.6984126984126984,4.926171779632568,0.6923076923076923,0.6923076923076923,0.7894736842105263,0.42857142857142855,0.6923076923076923,0.6923076923076923,0.725,0.3521157379621322,0.6376811544244907,0.28571428071636823,0.6086956471781139
easyocr,CRAFT,CRNN (CNN + BiLSTM + CTC),denoising_binarization,0.527027027027027,0.7063492063492064,1.5787601470947266,0.717948717948718,0.717948717948718,0.8421052631578947,0.42857142857142855,0.6923076923076923,0.717948717948718,0.7285714285714286,0.3613493715029804,0.6423357614257552,0.30136985801463695,0.6131386811337844
easyocr,CRAFT,CRNN (CNN + BiLSTM + CTC),no_preprocessing,0.527027027027027,0.7063492063492064,5.1381964683532715,0.717948717948718,0.717948717948718,0.8421052631578947,0.42857142857142855,0.6923076923076923,0.717948717948718,0.7321428571428572,0.37867943562666473,0.6569343015717407,0.3287671182886096,0.6277372212797699
easyocr,CRAFT,CRNN (CNN + BiLSTM + CTC),sharpening,0.527027027027027,0.7063492063492064,4.745258331298828,0.717948717948718,0.717948717948718,0.8421052631578947,0.42857142857142855,0.6923076923076923,0.717948717948718,0.7321428571428572,0.37867943562666473,0.6569343015717407,0.3287671182886096,0.6277372212797699
easyocr,CRAFT,CRNN (CNN + BiLSTM + CTC),sharpening_binarization,0.36486486486486486,0.6470588235294118,1.6030983924865723,0.5555555555555556,0.5555555555555556,0.6,0.4,0.5714285714285714,0.5555555555555556,0.6821428571428572,0.34002768504383574,0.6043165417690597,0.2702702652739226,0.5755395633517935
easyocr,CRAFT,CRNN (CNN + BiLSTM + CTC),sharpening_denoising,0.527027027027027,0.7063492063492064,1.9525139331817627,0.717948717948718,0.717948717948718,0.8421052631578947,0.42857142857142855,0.6923076923076923,0.717948717948718,0.7285714285714286,0.3613493715029804,0.6423357614257552,0.30136985801463695,0.6131386811337844
easyocr,CRAFT,CRNN (CNN + BiLSTM + CTC),sharpening_denoising_binarization,0.527027027027027,0.7063492063492064,2.2969491481781006,0.717948717948718,0.717948717948718,0.8421052631578947,0.42857142857142855,0.6923076923076923,0.717948717948718,0.7285714285714286,0.3613493715029804,0.6423357614257552,0.30136985801463695,0.6131386811337844
